cve_id,cvss,severity,exploitabilityscore,impactscore,reference,description,cpe_match,attackvector,attackcomplexity,privilegesrequired,userinteraction,confidentialityimpact,integrityimpact,availabilityimpact,publisheddate,modifieddate
CVE-2023-20945,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In phNciNfc_MfCreateXchgDataHdr of phNxpExtns_MifareStd.cpp there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-246932269,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20944,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In run of ChooseTypeAndAccountActivity.java there is a possible escalation of privilege due to unsafe deserialization. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-244154558,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20943,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In clearApplicationUserData of ActivityManagerService.java there is a possible way to remove system files due to a path traversal error. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-240267890,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20940,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In the Android operating system there is a possible way to replace a boot partition due to improperly used crypto. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-13Android ID: A-256237041,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20939,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In multiple functions of looper_backed_event_loop.cpp there is a possible way to corrupt memory due to improper locking. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12L Android-13Android ID: A-243362981,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20938,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In binder_transaction_buffer_release of binder.c there is a possible use after free due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-257685302References: Upstream kernel,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20937,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In several functions of the Android Linux kernel there is a possible way to corrupt memory due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-257443051References: Upstream kernel,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20934,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In resolveAttributionSource of ServiceUtilities.cpp there is a possible way to disable the microphone privacy indicator due to a permissions bypass. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12L Android-13Android ID: A-258672042,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20933,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In several functions of MediaCodec.cpp there is a possible way to corrupt memory due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-245860753,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20932,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In onCreatePreferences of EditInfoFragment.java there is a possible way to read contacts belonging to other users due to improper input validation. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-248251018,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-20857,0,-,-,-,https://www.vmware.com/security/advisories/VMSA-2023-0006.html,VMware Workspace ONE Content contains a passcode bypass vulnerability. A malicious actor with access to a users rooted device may be able to bypass the VMware Workspace ONE Content passcode.,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 20:15:00
CVE-2023-0511,0,-,-,-,https://backstage.forgerock.com/downloads/browse/am/featured/java-agents,Relative Path Traversal vulnerability in ForgeRock Access Management Java Policy Agent allows Authentication Bypass. This issue affects Access Management Java Policy Agent: all versions up to 5.10.1,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 21:15:00
CVE-2023-0339,0,-,-,-,https://backstage.forgerock.com/downloads/browse/am/featured/web-agents,Relative Path Traversal vulnerability in ForgeRock Access Management Web Policy Agent allows Authentication Bypass. This issue affects Access Management Web Policy Agent: all versions up to 5.10.1,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 21:15:00
CVE-2022-20551,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In createTrack of AudioFlinger.cpp there is a possible way to record audio without a privacy indicator due to a logic error in the code. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12 Android-12L Android-13Android ID: A-243376549,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2022-20481,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In multiple files there is a possible way to preserve WiFi settings due to residual data after a reset. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-241927115,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2022-20455,0,-,-,-,https://source.android.com/security/bulletin/2023-02-01,In addAutomaticZenRule of ZenModeHelper.java there is a possible persistent denial of service due to resource exhaustion. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-12L Android-13Android ID: A-242537431,-,-,-,-,-,-,-,-,2023-02-28 17:15:00,2023-02-28 17:17:00
CVE-2023-26256,0,-,-,-,https://github.com/1nters3ct/CVEs/blob/main/CVE-2023-26256.md,An unauthenticated path traversal vulnerability affects the STAGIL Navigation for Jira - Menu & Themes plugin before 2.0.52 for Jira. By modifying the fileName parameter to the snjFooterNavigationConfig endpoint it is possible to traverse and read the file system.,-,-,-,-,-,-,-,-,2023-02-28 16:15:00,2023-02-28 16:47:00
CVE-2023-26255,0,-,-,-,https://github.com/1nters3ct/CVEs/blob/main/CVE-2023-26255.md,An unauthenticated path traversal vulnerability affects the STAGIL Navigation for Jira - Menu & Themes plugin before 2.0.52 for Jira. By modifying the fileName parameter to the snjCustomDesignConfig endpoint it is possible to traverse and read the file system.,-,-,-,-,-,-,-,-,2023-02-28 16:15:00,2023-02-28 16:47:00
CVE-2023-25807,0,-,-,-,https://github.com/dataease/dataease/commit/cc94fb8e69ddbb37c96d02ec0f0ddcd74273ef49,DataEase is an open source data visualization and analysis tool. When saving a dashboard on the DataEase platform saved data can be modified and store malicious code. This vulnerability can lead to the execution of malicious code stored by the attacker on the server side when the user accesses the dashboard. The vulnerability has been fixed in version 1.18.3.,-,-,-,-,-,-,-,-,2023-02-28 16:15:00,2023-02-28 16:47:00
CVE-2023-25266,0,-,-,-,https://frycos.github.io/vulns4free/2023/01/24/0days-united-nations.html,An issue was discovered in Docmosis Tornado prior to version 2.9.5. An authenticated attacker can change the Office directory setting pointing to an arbitrary remote network path. This triggers the execution of the soffice binary under the attackers control leading to arbitrary remote code execution (RCE).,-,-,-,-,-,-,-,-,2023-02-28 16:15:00,2023-02-28 16:47:00
CVE-2023-25265,0,-,-,-,https://frycos.github.io/vulns4free/2023/01/24/0days-united-nations.html,Docmosis Tornado <= 2.9.4 is vulnerable to Directory Traversal leading to the disclosure of arbitrary content on the file system.,-,-,-,-,-,-,-,-,2023-02-28 16:15:00,2023-02-28 16:47:00
CVE-2023-25264,0,-,-,-,https://frycos.github.io/vulns4free/2023/01/24/0days-united-nations.html,An issue was discovered in Docmosis Tornado prior to version 2.9.5. An unauthenticated attacker can bypass the authentication check filter completely by introducing a specially crafted request with relative path segments.,-,-,-,-,-,-,-,-,2023-02-28 16:15:00,2023-02-28 16:47:00
CVE-2023-23983,0,-,-,-,https://patchstack.com/database/vulnerability/wpdevart-vertical-menu/wordpress-responsive-vertical-icon-menu-plugin-1-5-8-cross-site-request-forgery-csrf-leading-to-settings-change-vulnerability?_s_id=cve,Cross-Site Request Forgery (CSRF) vulnerability in wpdevart Responsive Vertical Icon Menu plugin <= 1.5.8 can lead to theme deletion.,-,-,-,-,-,-,-,-,2023-02-28 15:15:00,2023-02-28 16:47:00
CVE-2023-23865,0,-,-,-,https://patchstack.com/database/vulnerability/checkout-plugins-stripe-woo/wordpress-stripe-payments-for-woocommerce-by-checkout-plugins-plugin-1-4-10-cross-site-request-forgery-csrf-vulnerability?_s_id=cve,Cross-Site Request Forgery (CSRF) vulnerability in Checkout Plugins Stripe Payments For WooCommerce plugin <= 1.4.10 leads to settings change.,-,-,-,-,-,-,-,-,2023-02-28 15:15:00,2023-02-28 16:47:00
CVE-2023-0461,0,-,-,-,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=2c02d41d71f90a5168391b6a5f2954112ba2307c,There is a use-after-free vulnerability in the Linux Kernel which can be exploited to achieve local privilege escalation. To reach the vulnerability kernel configuration flag CONFIG_TLS or CONFIG_XFRM_ESPINTCP has to be configured but the operation does not require any privilege. There is a use-after-free bug of icsk_ulp_data of a struct inet_connection_sock. When CONFIG_TLS is enabled user can install a tls context (struct tls_context) on a connected tcp socket. The context is not cleared if this socket is disconnected and reused as a listener. If a new socket is created from the listener the context is inherited and vulnerable. The setsockopt TCP_ULP operation does not require any privilege. We recommend upgrading past commit 2c02d41d71f90a5168391b6a5f2954112ba2307c,-,-,-,-,-,-,-,-,2023-02-28 15:15:00,2023-02-28 16:47:00
CVE-2022-47612,0,-,-,-,https://patchstack.com/database/vulnerability/participants-database/wordpress-participants-database-plugin-2-4-5-cross-site-request-forgery-csrf?_s_id=cve,Cross-Site Request Forgery (CSRF) vulnerability in Roland Barker xnau webdesign Participants Database plugin <= 2.4.5 leads to list column update.,-,-,-,-,-,-,-,-,2023-02-28 15:15:00,2023-02-28 16:47:00
CVE-2022-47179,0,-,-,-,https://patchstack.com/database/vulnerability/owm-weather/wordpress-owm-weather-plugin-5-6-11-cross-site-request-forgery-csrf?_s_id=cve,Cross-Site Request Forgery (CSRF) vulnerability in Uwe Jacobs OWM Weather plugin <= 5.6.11 leads to post duplication as a draft.,-,-,-,-,-,-,-,-,2023-02-28 15:15:00,2023-02-28 16:47:00
CVE-2023-24419,0,-,-,-,https://patchstack.com/database/vulnerability/formidable/wordpress-formidable-forms-plugin-5-5-6-cross-site-request-forgery-csrf?_s_id=cve,Cross-Site Request Forgery (CSRF) vulnerability in Strategy11 Form Builder Team Formidable Forms plugin <= 5.5.6 versions.,-,-,-,-,-,-,-,-,2023-02-28 14:15:00,2023-02-28 14:33:00
CVE-2023-23992,0,-,-,-,https://patchstack.com/database/vulnerability/automatorwp/wordpress-automatorwp-the-most-flexible-and-powerful-no-code-automation-plugin-for-wordpress-plugin-2-5-0-cross-site-request-forgery-csrf?_s_id=cve,Cross-Site Request Forgery (CSRF) vulnerability in AutomatorWP plugin <= 2.5.0 leads to object delete.,-,-,-,-,-,-,-,-,2023-02-28 14:15:00,2023-02-28 14:33:00
CVE-2022-43459,0,-,-,-,https://patchstack.com/database/vulnerability/captainform/wordpress-forms-by-captainform-2-5-3-cross-site-request-forgery-csrf-vulnerability?_s_id=cve,Cross-Site Request Forgery (CSRF) vulnerability in Forms by CaptainForm – Form Builder for WordPress plugin <= 2.5.3 versions.,-,-,-,-,-,-,-,-,2023-02-28 14:15:00,2023-02-28 14:33:00
CVE-2023-1080,0,-,-,-,https://www.wordfence.com/threat-intel/vulnerabilities/id/8a4ee97c-63cd-4a5e-a112-6d4c4c627a57,The GN Publisher plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the ‘tab’ parameter in versions up to and including 1.5.5 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that execute if they can successfully trick a user into performing an action such as clicking on a link.,-,-,-,-,-,-,-,-,2023-02-28 13:15:00,2023-02-28 14:09:00
CVE-2023-1028,0,-,-,-,https://plugins.trac.wordpress.org/changeset/2870465/wp-meta-seo/trunk?contextall=1&old=2869205&old_path=%2Fwp-meta-seo%2Ftrunk#file2,The WP Meta SEO plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to and including 4.5.3. This is due to missing or incorrect nonce validation on the setIgnore function. This makes it possible for unauthenticated attackers to update plugin options via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.,-,-,-,-,-,-,-,-,2023-02-28 13:15:00,2023-02-28 14:09:00
CVE-2023-1027,0,-,-,-,https://plugins.trac.wordpress.org/changeset/2870465/wp-meta-seo/trunk?contextall=1&old=2869205&old_path=%2Fwp-meta-seo%2Ftrunk#file2,The WP Meta SEO plugin for WordPress is vulnerable to unauthorized sitemap generation due to a missing capability check on the checkAllCategoryInSitemap function in versions up to and including 4.5.3. This makes it possible for authenticated attackers with subscriber-level access to obtain post categories. This vulnerability occurred as a result of the plugin relying on nonce checks as a means of access control and that nonce being accessible to all authenticated users regardless of role.,-,-,-,-,-,-,-,-,2023-02-28 13:15:00,2023-02-28 14:09:00
CVE-2023-1026,0,-,-,-,https://www.wordfence.com/threat-intel/vulnerabilities/id/978d5715-7993-4f89-8d69-895467633bfb,The WP Meta SEO plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability check on the listPostsCategory function in versions up to and including 4.5.3. This makes it possible for authenticated attackers with subscriber-level access to get post listings by category as long as those posts are published. This vulnerability occurred as a result of the plugin relying on nonce checks as a means of access control and that nonce being accessible to all authenticated users regardless of role.,-,-,-,-,-,-,-,-,2023-02-28 13:15:00,2023-02-28 14:09:00
CVE-2023-1024,0,-,-,-,https://plugins.trac.wordpress.org/changeset/2870465/wp-meta-seo/trunk?contextall=1&old=2869205&old_path=%2Fwp-meta-seo%2Ftrunk#file2,The WP Meta SEO plugin for WordPress is vulnerable to unauthorized sitemap generation due to a missing capability check on the regenerateSitemaps function in versions up to and including 4.5.3. This makes it possible for authenticated attackers with subscriber-level access to generate sitemaps. This vulnerability occurred as a result of the plugin relying on nonce checks as a means of access control and that nonce being accessible to all authenticated users regardless of role.,-,-,-,-,-,-,-,-,2023-02-28 13:15:00,2023-02-28 14:09:00
CVE-2023-1023,0,-,-,-,https://plugins.trac.wordpress.org/changeset/2870465/wp-meta-seo/trunk?contextall=1&old=2869205&old_path=%2Fwp-meta-seo%2Ftrunk#file2,The WP Meta SEO plugin for WordPress is vulnerable to unauthorized plugin settings update due to a missing capability check on the saveSitemapSettings function in versions up to and including 4.5.3. This makes it possible for authenticated attackers with subscriber-level access to change sitemap-related settings of the plugin. This vulnerability occurred as a result of the plugin relying on nonce checks as a means of access control and that nonce being accessible to all authenticated users regardless of role.,-,-,-,-,-,-,-,-,2023-02-28 13:15:00,2023-02-28 14:09:00
CVE-2023-1022,0,-,-,-,https://plugins.trac.wordpress.org/changeset/2870465/wp-meta-seo/trunk?contextall=1&old=2869205&old_path=%2Fwp-meta-seo%2Ftrunk#file2,The WP Meta SEO plugin for WordPress is vulnerable to unauthorized options update due to a missing capability check on the wpmsGGSaveInformation function in versions up to and including 4.5.3. This makes it possible for authenticated attackers with subscriber-level access to update google analytics options maintained by the plugin. This vulnerability occurred as a result of the plugin relying on nonce checks as a means of access control and that nonce being accessible to all authenticated users regardless of role.,-,-,-,-,-,-,-,-,2023-02-28 13:15:00,2023-02-28 14:09:00
